CHF,SEK,ZAR,NOK,DKK,15,AUD,49,JPY,19,1,Date
3.5695,0.3856,0.2554,0.4199,0.5412,2.6802,2.5551,4.0397,3.1983,4.6759,3.578,4/13/2019
3.5695,0.3856,0.2554,0.4199,0.5412,2.6802,2.5551,4.0397,3.1983,4.6759,3.578,4/12/2019
3.5759,0.3868,0.2569,0.4215,0.5413,2.6824,2.5655,4.0414,3.2247,4.6914,3.583,4/11/2019
3.5775,0.3866,0.2564,0.4208,0.5406,2.6855,2.5584,4.0359,3.2185,4.6839,3.578,4/10/2019
3.5798,0.3859,0.2538,0.4181,0.5393,2.6763,2.5442,4.0255,3.2116,4.6709,3.58,4/9/2019
3.5798,0.3859,0.2538,0.4181,0.5393,2.6763,2.5442,4.0255,3.2116,4.6709,3.58,4/8/2019
3.5871,0.3867,0.2544,0.4173,0.5396,2.6866,2.5555,4.0276,3.2117,4.6969,3.587,4/7/2019
3.5871,0.3867,0.2544,0.4173,0.5396,2.6866,2.5555,4.0276,3.2117,4.6969,3.587,4/6/2019
3.5871,0.3867,0.2544,0.4173,0.5396,2.6866,2.5555,4.0276,3.2117,4.6969,3.587,4/5/2019
3.6093,0.3886,0.2542,0.4197,0.5421,2.6975,2.563,4.0467,3.234,4.7395,3.603,4/4/2019
3.6118,0.3883,0.2544,0.4209,0.5424,2.7057,2.5617,4.0488,3.228,4.7403,3.6,4/3/2019
3.6256,0.389,0.2568,0.4211,0.5439,2.7206,2.5675,4.0594,3.2543,4.7211,3.624,4/2/2019
3.6445,0.3909,0.2556,0.4226,0.5458,2.7143,2.5823,4.0734,3.2683,4.7537,3.626,4/1/2019
3.6494,0.3909,0.2493,0.4203,0.5462,2.7052,2.5729,4.0782,3.2778,4.7326,3.632,3/31/2019
3.6494,0.3909,0.2493,0.4203,0.5462,2.7052,2.5729,4.0782,3.2778,4.7326,3.632,3/30/2019
3.6494,0.3909,0.2493,0.4203,0.5462,2.7052,2.5729,4.0782,3.2778,4.7326,3.632,3/29/2019
3.6516,0.3898,0.2474,0.4202,0.5475,2.7073,2.5775,4.0875,3.2959,4.7801,3.636,3/28/2019
3.6554,0.3928,0.248,0.4227,0.5487,2.7094,2.5769,4.0969,3.293,4.8075,3.635,3/27/2019
3.6432,0.3921,0.2517,0.4244,0.5485,2.6998,2.5779,4.0947,3.2769,4.7844,3.617,3/26/2019
3.6484,0.3931,0.2507,0.4248,0.5494,2.6982,2.5741,4.1018,3.2898,4.7887,3.623,3/25/2019
3.6136,0.393,0.2498,0.4231,0.5493,2.7056,2.5607,4.0993,3.2366,4.7661,3.608,3/24/2019
3.6136,0.393,0.2498,0.4231,0.5493,2.7056,2.5607,4.0993,3.2366,4.7661,3.608,3/23/2019
3.6136,0.393,0.2498,0.4231,0.5493,2.7056,2.5607,4.0993,3.2366,4.7661,3.608,3/22/2019
3.6136,0.393,0.2498,0.4231,0.5493,2.7056,2.5607,4.0993,3.2366,4.7661,3.608,3/21/2019
3.6136,0.393,0.2498,0.4231,0.5493,2.7056,2.5607,4.0993,3.2366,4.7661,3.608,3/20/2019
3.6038,0.3914,0.2501,0.4227,0.5484,2.7122,2.5593,4.0927,3.2374,4.7868,3.606,3/19/2019
3.5989,0.3909,0.2506,0.4229,0.5479,2.7011,2.5581,4.089,3.2292,4.7693,3.601,3/18/2019
3.5909,0.3886,0.2496,0.4215,0.5469,2.7081,2.5532,4.0821,3.228,4.7803,3.604,3/17/2019
3.5909,0.3886,0.2496,0.4215,0.5469,2.7081,2.5532,4.0821,3.228,4.7803,3.604,3/16/2019
3.5909,0.3886,0.2496,0.4215,0.5469,2.7081,2.5532,4.0821,3.228,4.7803,3.604,3/15/2019
3.585,0.3862,0.2482,0.419,0.5455,2.6992,2.539,4.0706,3.2252,4.7752,3.6,3/14/2019
3.5947,0.3871,0.2523,0.4199,0.5475,2.7092,2.5545,4.0847,3.248,4.7593,3.617,3/13/2019
3.5885,0.3854,0.2529,0.4186,0.5469,2.7048,2.5606,4.0809,3.2568,4.7353,3.623,3/12/2019
3.5884,0.3851,0.2517,0.4168,0.5457,2.6977,2.5524,4.0723,3.2571,4.7064,3.621,3/11/2019
3.5938,0.3827,0.2496,0.4124,0.5453,2.6981,2.5445,4.0683,3.2688,4.7534,3.631,3/10/2019
3.5938,0.3827,0.2496,0.4124,0.5453,2.6981,2.5445,4.0683,3.2688,4.7534,3.631,3/9/2019
3.5938,0.3827,0.2496,0.4124,0.5453,2.6981,2.5445,4.0683,3.2688,4.7534,3.631,3/8/2019
3.5903,0.3863,0.2524,0.4167,0.5467,2.694,2.5454,4.0794,3.2352,4.7441,3.616,3/7/2019
3.5997,0.3874,0.2547,0.4161,0.5478,2.7036,2.5421,4.0877,3.232,4.7515,3.616,3/6/2019
3.6146,0.3886,0.2558,0.4183,0.5493,2.7106,2.5593,4.0991,3.2339,4.7487,3.619,3/5/2019
3.6206,0.3891,0.2546,0.4208,0.5507,2.7228,2.5704,4.1092,3.241,4.7852,3.625,3/4/2019
3.6227,0.3915,0.2564,0.423,0.5515,2.7572,2.5695,4.1155,3.2391,4.7965,3.624,3/3/2019
3.6227,0.3915,0.2564,0.423,0.5515,2.7572,2.5695,4.1155,3.2391,4.7965,3.624,3/2/2019
3.6227,0.3915,0.2564,0.423,0.5515,2.7572,2.5695,4.1155,3.2391,4.7965,3.624,3/1/2019
3.6261,0.3925,0.2583,0.4228,0.5514,2.7364,2.5733,4.1142,3.2538,4.7978,3.604,2/28/2019
3.6317,0.3909,0.261,0.4243,0.553,2.7549,2.5938,4.1263,3.2767,4.816,3.619,2/27/2019
3.6213,0.3888,0.2611,0.4209,0.5518,2.742,2.5897,4.1181,3.2684,4.7856,3.624,2/26/2019
3.6092,0.3872,0.26,0.4203,0.5491,2.7481,2.5872,4.097,3.2557,4.7181,3.605,2/25/2019
3.6119,0.3868,0.2575,0.4194,0.5492,2.7326,2.5694,4.0986,3.2601,4.706,3.613,2/24/2019
3.6119,0.3868,0.2575,0.4194,0.5492,2.7326,2.5694,4.0986,3.2601,4.706,3.613,2/23/2019
3.6119,0.3868,0.2575,0.4194,0.5492,2.7326,2.5694,4.0986,3.2601,4.706,3.613,2/22/2019
3.6137,0.3869,0.2602,0.4197,0.5502,2.7458,2.5731,4.1057,3.2675,4.7249,3.617,2/21/2019
3.6141,0.3881,0.2557,0.4214,0.5498,2.7444,2.5902,4.1027,3.2645,4.7153,3.617,2/20/2019
3.6101,0.3862,0.2562,0.4201,0.5488,2.7395,2.5807,4.0954,3.2775,4.6909,3.631,2/19/2019
3.6094,0.3915,0.2568,0.4201,0.5495,2.7326,2.5897,4.1006,3.2747,4.6794,3.62,2/18/2019
3.6183,0.3909,0.2577,0.4198,0.5504,2.7359,2.5809,4.106,3.2995,4.6608,3.641,2/17/2019
3.6183,0.3909,0.2577,0.4198,0.5504,2.7359,2.5809,4.106,3.2995,4.6608,3.641,2/16/2019
3.6183,0.3909,0.2577,0.4198,0.5504,2.7359,2.5809,4.106,3.2995,4.6608,3.641,2/15/2019
3.6304,0.3945,0.2592,0.423,0.553,2.7608,2.6023,4.127,3.298,4.6905,3.662,2/14/2019
3.6174,0.3952,0.2622,0.4215,0.5515,2.7475,2.5869,4.1152,3.2863,4.696,3.637,2/13/2019
3.6154,0.3929,0.2647,0.4198,0.5513,2.7485,2.5838,4.1146,3.2978,4.6866,3.643,2/12/2019
3.63,0.393,0.2652,0.4197,0.5521,2.746,2.5777,4.1207,3.306,4.7025,3.643,2/11/2019
3.627,0.3917,0.2665,0.4218,0.5514,2.7287,2.5729,4.1168,3.308,4.6981,3.634,2/10/2019
3.627,0.3917,0.2665,0.4218,0.5514,2.7287,2.5729,4.1168,3.308,4.6981,3.634,2/9/2019
3.627,0.3917,0.2665,0.4218,0.5514,2.7287,2.5729,4.1168,3.308,4.6981,3.634,2/8/2019
3.6199,0.3924,0.2664,0.4225,0.5508,2.7387,2.576,4.1113,3.3026,4.6804,3.627,2/7/2019
3.6176,0.3954,0.2686,0.4252,0.5521,2.7431,2.5825,4.1213,3.297,4.6888,3.619,2/6/2019
3.6044,0.3967,0.2705,0.4264,0.5525,2.7535,2.6167,4.1249,3.2836,4.6982,3.61,2/5/2019
3.6367,0.3998,0.2711,0.4286,0.5563,2.7697,2.6221,4.1531,3.3009,4.7357,3.627,2/4/2019
3.6547,0.4012,0.2733,0.4303,0.557,2.7628,2.6338,4.1588,3.3351,4.759,3.633,2/3/2019
3.6547,0.4012,0.2733,0.4303,0.557,2.7628,2.6338,4.1588,3.3351,4.759,3.633,2/2/2019
3.6547,0.4012,0.2733,0.4303,0.557,2.7628,2.6338,4.1588,3.3351,4.759,3.633,2/1/2019
3.6675,0.4037,0.2742,0.4335,0.5607,2.7725,2.6508,4.1856,3.3542,4.788,3.642,1/31/2019
3.6801,0.4037,0.2698,0.4325,0.5622,2.7742,2.6406,4.1968,3.3539,4.8062,3.671,1/30/2019
3.7034,0.4061,0.2697,0.4332,0.5634,2.7743,2.6351,4.2057,3.3605,4.835,3.678,1/29/2019
3.7077,0.4059,0.2696,0.4318,0.5628,2.7804,2.6403,4.2017,3.362,4.8372,3.68,1/28/2019
3.6992,0.4054,0.2686,0.4299,0.5591,2.766,2.6164,4.1745,3.3557,4.819,3.685,1/27/2019
3.6992,0.4054,0.2686,0.4299,0.5591,2.766,2.6164,4.1745,3.3557,4.819,3.685,1/26/2019
3.6992,0.4054,0.2686,0.4299,0.5591,2.766,2.6164,4.1745,3.3557,4.819,3.685,1/25/2019
3.7004,0.4063,0.2667,0.4296,0.5599,2.7567,2.616,4.1802,3.3557,4.7989,3.683,1/24/2019
3.6925,0.4082,0.2658,0.4287,0.5607,2.7659,2.6291,4.1868,3.3591,4.7971,3.683,1/23/2019
3.7043,0.4086,0.2653,0.4293,0.5615,2.7681,2.6296,4.1932,3.3733,4.7596,3.69,1/22/2019
3.7051,0.4101,0.2665,0.4316,0.563,2.7814,2.6441,4.2033,3.3726,4.7628,3.698,1/21/2019
3.714,0.4101,0.2675,0.4326,0.5637,2.7825,2.6506,4.2079,3.3696,4.7765,3.692,1/20/2019
3.714,0.4101,0.2675,0.4326,0.5637,2.7825,2.6506,4.2079,3.3696,4.7765,3.692,1/19/2019
3.714,0.4101,0.2675,0.4326,0.5637,2.7825,2.6506,4.2079,3.3696,4.7765,3.692,1/18/2019
3.7178,0.4089,0.2689,0.4308,0.5633,2.7764,2.6431,4.2051,3.3902,4.7606,3.688,1/17/2019
3.7157,0.409,0.2685,0.4304,0.5613,2.7717,2.6396,4.1894,3.3794,4.7326,3.678,1/16/2019
3.7203,0.4098,0.2659,0.4298,0.5621,2.7682,2.6432,4.1953,3.3832,4.7175,3.67,1/15/2019
3.7239,0.4088,0.2633,0.428,0.5617,2.7534,2.6301,4.1922,3.3836,4.703,3.657,1/14/2019
3.7381,0.4137,0.266,0.4343,0.5669,2.7854,2.6518,4.2318,3.3914,4.6788,3.673,1/13/2019
3.7381,0.4137,0.266,0.4343,0.5669,2.7854,2.6518,4.2318,3.3914,4.6788,3.673,1/12/2019
3.7381,0.4137,0.266,0.4343,0.5669,2.7854,2.6518,4.2318,3.3914,4.6788,3.673,1/11/2019
3.75,0.4133,0.2644,0.4337,0.5662,2.7723,2.6363,4.2273,3.3906,4.6747,3.664,1/10/2019
3.753,0.4119,0.2633,0.4318,0.5646,2.7817,2.6392,4.2156,3.3822,4.6914,3.682,1/9/2019
3.771,0.4161,0.264,0.4333,0.5671,2.7845,2.6371,4.2345,3.4027,4.7168,3.699,1/8/2019
3.7648,0.4135,0.2662,0.4312,0.566,2.7675,2.636,4.2274,3.412,4.7106,3.694,1/7/2019
3.7685,0.4136,0.2633,0.4297,0.568,2.767,2.6218,4.2422,3.4432,4.7146,3.72,1/6/2019
3.7685,0.4136,0.2633,0.4297,0.568,2.767,2.6218,4.2422,3.4432,4.7146,3.72,1/5/2019
3.7685,0.4136,0.2633,0.4297,0.568,2.767,2.6218,4.2422,3.4432,4.7146,3.72,1/4/2019
3.7869,0.4129,0.2576,0.4277,0.5691,2.7478,2.6053,4.2496,3.4784,4.7017,3.742,1/3/2019
3.8057,0.4197,0.2578,0.4326,0.5739,2.748,2.6258,4.2846,3.4349,4.7458,3.746,1/2/2019
3.8072,0.4189,0.261,0.4315,0.5746,2.7517,2.6452,4.2916,3.4113,4.7934,3.748,1/1/2019
3.8072,0.4189,0.261,0.4315,0.5746,2.7517,2.6452,4.2916,3.4113,4.7934,3.748,12/31/2018
3.8245,0.4205,0.2611,0.4313,0.5777,2.7703,2.6578,4.314,3.4144,4.7654,3.771,12/30/2018
3.8245,0.4205,0.2611,0.4313,0.5777,2.7703,2.6578,4.314,3.4144,4.7654,3.771,12/29/2018
3.8245,0.4205,0.2611,0.4313,0.5777,2.7703,2.6578,4.314,3.4144,4.7654,3.771,12/28/2018
3.8133,0.4188,0.2608,0.4318,0.5769,2.7781,2.6622,4.3071,3.4131,4.7786,3.781,12/27/2018
3.8051,0.4156,0.2583,0.4284,0.575,2.7761,2.663,4.2935,3.4086,4.7822,3.774,12/26/2018
3.7979,0.4167,0.2595,0.4313,0.5761,2.7813,2.6642,4.3019,3.3972,4.7755,3.774,12/25/2018
3.7979,0.4167,0.2595,0.4313,0.5761,2.7813,2.6642,4.3019,3.3972,4.7755,3.774,12/24/2018
3.8214,0.4206,0.263,0.436,0.5789,2.7923,2.6822,4.3226,3.3956,4.7855,3.773,12/23/2018
3.8214,0.4206,0.263,0.436,0.5789,2.7923,2.6822,4.3226,3.3956,4.7855,3.773,12/22/2018
3.8214,0.4206,0.263,0.436,0.5789,2.7923,2.6822,4.3226,3.3956,4.7855,3.773,12/21/2018
3.7973,0.4203,0.2635,0.4352,0.5766,2.7886,2.6802,4.3045,3.3616,4.7625,3.757,12/20/2018
3.7805,0.4149,0.2627,0.4315,0.5736,2.7912,2.699,4.284,3.3432,4.7482,3.756,12/19/2018
3.7953,0.4163,0.2628,0.433,0.5738,2.8079,2.7074,4.2846,3.3496,4.7739,3.763,12/18/2018
3.8043,0.4173,0.263,0.4382,0.5738,2.8219,2.7109,4.2843,3.335,4.7678,3.778,12/17/2018
3.7819,0.4143,0.2621,0.4377,0.5705,2.8159,2.7003,4.2586,3.322,4.7458,3.771,12/16/2018
3.7819,0.4143,0.2621,0.4377,0.5705,2.8159,2.7003,4.2586,3.322,4.7458,3.771,12/15/2018
3.7819,0.4143,0.2621,0.4377,0.5705,2.8159,2.7003,4.2586,3.322,4.7458,3.771,12/14/2018
3.7838,0.414,0.2648,0.4385,0.572,2.807,2.7121,4.2696,3.3087,4.7482,3.753,12/13/2018
3.7664,0.4097,0.2617,0.4366,0.569,2.8006,2.7,4.2477,3.3024,4.6965,3.746,12/12/2018
3.7926,0.4142,0.2625,0.4397,0.5717,2.8002,2.7048,4.2672,3.3124,4.7286,3.748,12/11/2018
3.7699,0.4118,0.2618,0.4392,0.5701,2.7997,2.6907,4.2551,3.3098,4.7225,3.727,12/10/2018
3.7636,0.4151,0.2653,0.4384,0.5695,2.7903,2.6997,4.2511,3.313,4.7624,3.738,12/9/2018
3.7636,0.4151,0.2653,0.4384,0.5695,2.7903,2.6997,4.2511,3.313,4.7624,3.738,12/8/2018
3.7636,0.4151,0.2653,0.4384,0.5695,2.7903,2.6997,4.2511,3.313,4.7624,3.738,12/7/2018
3.7418,0.4137,0.2655,0.4365,0.5669,2.7789,2.6874,4.2316,3.3074,4.755,3.731,12/6/2018
3.7329,0.4149,0.2707,0.438,0.5666,2.8047,2.7184,4.2289,3.2972,4.7593,3.724,12/5/2018
3.7466,0.4156,0.2737,0.4407,0.5697,2.8286,2.7518,4.2518,3.3045,4.775,3.727,12/4/2018
3.7219,0.4106,0.2721,0.4349,0.5644,2.8183,2.7407,4.2116,3.2749,4.7284,3.718,12/3/2018
3.7135,0.4071,0.2697,0.4322,0.5643,2.782,2.705,4.2109,3.2623,4.7294,3.701,12/2/2018
3.7135,0.4071,0.2697,0.4322,0.5643,2.782,2.705,4.2109,3.2623,4.7294,3.701,12/1/2018
3.7135,0.4071,0.2697,0.4322,0.5643,2.782,2.705,4.2109,3.2623,4.7294,3.701,11/30/2018
3.7309,0.4097,0.2722,0.4344,0.5661,2.7942,2.7227,4.2243,3.2756,4.7389,3.71,11/29/2018
3.7368,0.4109,0.2679,0.434,0.5646,2.8022,2.7013,4.2132,3.2793,4.775,3.733,11/28/2018
3.7308,0.4105,0.2695,0.4338,0.5654,2.8143,2.6989,4.2191,3.2806,4.7496,3.728,11/27/2018
3.7397,0.4115,0.2697,0.4357,0.568,2.8239,2.7064,4.2375,3.2936,4.792,3.729,11/26/2018
3.7506,0.4125,0.2707,0.4364,0.5695,2.8286,2.7057,4.2495,3.3102,4.7977,3.737,11/25/2018
3.7506,0.4125,0.2707,0.4364,0.5695,2.8286,2.7057,4.2495,3.3102,4.7977,3.737,11/24/2018
3.7506,0.4125,0.2707,0.4364,0.5695,2.8286,2.7057,4.2495,3.3102,4.7977,3.737,11/23/2018
3.7494,0.4126,0.2697,0.4368,0.5703,2.8193,2.7056,4.2559,3.2999,4.7979,3.728,11/22/2018
3.764,0.4131,0.2673,0.4384,0.5714,2.8174,2.7072,4.2643,3.3095,4.786,3.743,11/21/2018
3.7438,0.4119,0.2646,0.4377,0.5693,2.8186,2.7043,4.2489,3.304,4.7776,3.716,11/20/2018
3.7212,0.4122,0.2653,0.4391,0.5676,2.8171,2.7088,4.2359,3.2884,4.7725,3.708,11/19/2018
3.6915,0.4106,0.2616,0.4383,0.5651,2.8234,2.6974,4.2169,3.2799,4.7507,3.717,11/18/2018
3.6915,0.4106,0.2616,0.4383,0.5651,2.8234,2.6974,4.2169,3.2799,4.7507,3.717,11/17/2018
3.6915,0.4106,0.2616,0.4383,0.5651,2.8234,2.6974,4.2169,3.2799,4.7507,3.717,11/16/2018
3.6771,0.4073,0.2594,0.4354,0.5599,2.7939,2.6846,4.1783,3.2577,4.7222,3.695,11/15/2018
3.6624,0.4059,0.2568,0.4342,0.5588,2.7945,2.6636,4.1694,3.2473,4.7851,3.698,11/14/2018
3.652,0.4057,0.2554,0.4342,0.5562,2.7869,2.6556,4.1505,3.2355,4.7662,3.689,11/13/2018
3.6431,0.4029,0.2558,0.4342,0.5553,2.7849,2.65,4.1427,3.2288,4.7311,3.676,11/12/2018
3.6545,0.4065,0.2583,0.4369,0.5599,2.7911,2.6683,4.1755,3.2359,4.791,3.683,11/11/2018
3.6545,0.4065,0.2583,0.4369,0.5599,2.7911,2.6683,4.1755,3.2359,4.791,3.683,11/10/2018
3.6545,0.4065,0.2583,0.4369,0.5599,2.7911,2.6683,4.1755,3.2359,4.791,3.683,11/9/2018
3.6623,0.4092,0.2625,0.4412,0.5623,2.8029,2.679,4.1948,3.2308,4.8126,3.673,11/8/2018
3.685,0.4085,0.2635,0.4424,0.5653,2.8054,2.6779,4.2172,3.2439,4.8305,3.668,11/7/2018
3.6737,0.4069,0.2591,0.441,0.564,2.8126,2.6697,4.2066,3.2616,4.8108,3.691,11/6/2018
3.6763,0.4068,0.2576,0.4415,0.5639,2.8245,2.6602,4.2056,3.2668,4.8057,3.7,11/5/2018
3.6892,0.4102,0.2578,0.444,0.5661,2.8275,2.6727,4.2229,3.2691,4.8123,3.691,11/4/2018
3.6892,0.4102,0.2578,0.444,0.5661,2.8275,2.6727,4.2229,3.2691,4.8123,3.691,11/3/2018
3.6892,0.4102,0.2578,0.444,0.5661,2.8275,2.6727,4.2229,3.2691,4.8123,3.691,11/2/2018
3.6938,0.4092,0.2545,0.4428,0.5653,2.8259,2.6525,4.2173,3.281,4.775,3.706,11/1/2018
3.694,0.4049,0.2509,0.441,0.5644,2.834,2.6369,4.2114,3.2855,4.7398,3.721,10/31/2018
3.7031,0.4061,0.2559,0.4433,0.565,2.8268,2.6259,4.2158,3.297,4.7488,3.704,10/30/2018
3.7031,0.4061,0.2559,0.4433,0.565,2.8268,2.6259,4.2158,3.297,4.7488,3.704,10/29/2018
3.7,0.4048,0.2527,0.4423,0.5644,2.8172,2.6027,4.2103,3.3052,4.7447,3.701,10/28/2018
3.7,0.4048,0.2527,0.4423,0.5644,2.8172,2.6027,4.2103,3.3052,4.7447,3.701,10/27/2018
3.7,0.4048,0.2527,0.4423,0.5644,2.8172,2.6027,4.2103,3.3052,4.7447,3.701,10/26/2018
3.694,0.4055,0.2553,0.4438,0.5647,2.8294,2.6172,4.2132,3.2874,4.7638,3.693,10/25/2018
3.6858,0.4048,0.2573,0.4419,0.5618,2.812,2.609,4.1915,3.2651,4.7472,3.68,10/24/2018
3.6898,0.4072,0.2555,0.4434,0.5647,2.8019,2.6003,4.213,3.2681,4.7658,3.67,10/23/2018
3.6611,0.4069,0.2554,0.4437,0.5633,2.791,2.5953,4.2022,3.2356,4.7601,3.651,10/22/2018
3.6764,0.4057,0.2543,0.4434,0.562,2.8064,2.6058,4.193,3.2607,4.773,3.667,10/21/2018
3.6764,0.4057,0.2543,0.4434,0.562,2.8064,2.6058,4.193,3.2607,4.773,3.667,10/20/2018
3.6764,0.4057,0.2543,0.4434,0.562,2.8064,2.6058,4.193,3.2607,4.773,3.667,10/19/2018
3.6717,0.4067,0.2561,0.4441,0.5634,2.7997,2.6088,4.2037,3.2471,4.7866,3.652,10/18/2018
3.6751,0.409,0.256,0.4466,0.5648,2.8148,2.6013,4.214,3.2494,4.7887,3.649,10/17/2018
3.69,0.4089,0.2557,0.4478,0.5659,2.8116,2.5989,4.2227,3.2536,4.8187,3.645,10/16/2018
3.6766,0.4047,0.2512,0.4448,0.5632,2.7864,2.5885,4.2021,3.2436,4.7761,3.628,10/15/2018
3.6626,0.4056,0.2511,0.4432,0.5635,2.7871,2.5829,4.2036,3.2312,4.7965,3.628,10/14/2018
3.6626,0.4056,0.2511,0.4432,0.5635,2.7871,2.5829,4.2036,3.2312,4.7965,3.628,10/13/2018
3.6626,0.4056,0.2511,0.4432,0.5635,2.7871,2.5829,4.2036,3.2312,4.7965,3.628,10/12/2018
3.6811,0.404,0.2485,0.4425,0.5639,2.7862,2.5798,4.2069,3.2385,4.8045,3.635,10/11/2018
3.6538,0.3985,0.2482,0.4413,0.5587,2.799,2.5755,4.1678,3.2025,4.7702,3.626,10/10/2018
3.6616,0.3993,0.2434,0.4396,0.559,2.8042,2.5738,4.1695,3.2176,4.7529,3.642,10/9/2018
3.6452,0.3974,0.2433,0.4367,0.5569,2.7835,2.555,4.154,3.1938,4.7277,3.62,10/8/2018
3.6568,0.4008,0.2458,0.44,0.5607,2.8102,2.564,4.1816,3.1918,4.741,3.633,10/7/2018
3.6568,0.4008,0.2458,0.44,0.5607,2.8102,2.564,4.1816,3.1918,4.741,3.633,10/6/2018
3.6568,0.4008,0.2458,0.44,0.5607,2.8102,2.564,4.1816,3.1918,4.741,3.633,10/5/2018
3.6711,0.4029,0.2486,0.443,0.5616,2.8297,2.5789,4.188,3.1893,4.7299,3.64,10/4/2018
3.6877,0.4051,0.2531,0.4456,0.5643,2.8358,2.6028,4.2076,3.1974,4.7292,3.64,10/3/2018
3.7059,0.4047,0.2527,0.4449,0.5635,2.8431,2.6165,4.2015,3.2088,4.7246,3.65,10/2/2018
3.7169,0.4094,0.2563,0.4446,0.5653,2.7869,2.6166,4.2156,3.1962,4.7385,3.627,10/1/2018
3.7169,0.4094,0.2563,0.4446,0.5653,2.7869,2.6166,4.2156,3.1962,4.7385,3.627,9/30/2018
3.7169,0.4094,0.2563,0.4446,0.5653,2.7869,2.6166,4.2156,3.1962,4.7385,3.627,9/29/2018
3.7169,0.4094,0.2563,0.4446,0.5653,2.7869,2.6166,4.2156,3.1962,4.7385,3.627,9/28/2018
3.7136,0.4078,0.2538,0.443,0.5651,2.7555,2.6026,4.2154,3.1932,4.724,3.599,9/27/2018
3.7086,0.4065,0.2503,0.4411,0.5648,2.7632,2.5974,4.2124,3.1721,4.7095,3.579,9/26/2018
3.7081,0.408,0.2494,0.4405,0.5644,2.7653,2.5969,4.21,3.1729,4.6944,3.582,9/25/2018
3.7354,0.4066,0.251,0.4395,0.5646,2.7672,2.6069,4.2109,3.1687,4.7225,3.573,9/24/2018
3.7354,0.4066,0.251,0.4395,0.5646,2.7672,2.6069,4.2109,3.1687,4.7225,3.573,9/23/2018
3.7354,0.4066,0.251,0.4395,0.5646,2.7672,2.6069,4.2109,3.1687,4.7225,3.573,9/22/2018
3.7354,0.4066,0.251,0.4395,0.5646,2.7672,2.6069,4.2109,3.1687,4.7225,3.573,9/21/2018
3.7095,0.4056,0.2473,0.4368,0.5627,2.7779,2.6056,4.197,3.1922,4.7387,3.583,9/20/2018
3.7127,0.399,0.2385,0.436,0.56,2.7513,2.5707,4.1772,3.1996,4.6924,3.583,9/19/2018
3.7127,0.399,0.2385,0.436,0.56,2.7513,2.5707,4.1772,3.1996,4.6924,3.583,9/18/2018
3.7127,0.399,0.2385,0.436,0.56,2.7513,2.5707,4.1772,3.1996,4.6924,3.583,9/17/2018
3.6968,0.3958,0.2407,0.4331,0.5592,2.7405,2.5669,4.171,3.1866,4.6784,3.564,9/16/2018
3.6968,0.3958,0.2407,0.4331,0.5592,2.7405,2.5669,4.171,3.1866,4.6784,3.564,9/15/2018
3.6968,0.3958,0.2407,0.4331,0.5592,2.7405,2.5669,4.171,3.1866,4.6784,3.564,9/14/2018
3.6893,0.398,0.2423,0.4336,0.5573,2.7494,2.571,4.1574,3.2044,4.6647,3.575,9/13/2018
3.6875,0.3969,0.2376,0.4319,0.5576,2.7502,2.5546,4.1595,3.2186,4.6732,3.588,9/12/2018
3.7108,0.3939,0.235,0.4256,0.559,2.7246,2.5618,4.1685,3.2349,4.6351,3.581,9/11/2018
3.7108,0.3939,0.235,0.4256,0.559,2.7246,2.5618,4.1685,3.2349,4.6351,3.581,9/10/2018
3.7108,0.3939,0.235,0.4256,0.559,2.7246,2.5618,4.1685,3.2349,4.6351,3.581,9/9/2018
3.7108,0.3939,0.235,0.4256,0.559,2.7246,2.5618,4.1685,3.2349,4.6351,3.581,9/8/2018
3.7108,0.3939,0.235,0.4256,0.559,2.7246,2.5618,4.1685,3.2349,4.6351,3.581,9/7/2018
3.7069,0.3953,0.2336,0.4282,0.5604,2.7291,2.585,4.1788,3.2304,4.6498,3.595,9/6/2018
3.7146,0.3981,0.2335,0.4309,0.5627,2.7467,2.5972,4.1953,3.2422,4.64,3.619,9/5/2018
3.7222,0.3966,0.2386,0.4313,0.5621,2.7562,2.6025,4.1898,3.2533,4.6476,3.625,9/4/2018
3.7262,0.3968,0.2434,0.4325,0.5633,2.7675,2.6058,4.1987,3.2536,4.6535,3.615,9/3/2018
3.7318,0.396,0.245,0.4328,0.5649,2.7699,2.6141,4.2119,3.2544,4.6941,3.604,9/2/2018
3.7318,0.396,0.245,0.4328,0.5649,2.7699,2.6141,4.2119,3.2544,4.6941,3.604,9/1/2018
3.7318,0.396,0.245,0.4328,0.5649,2.7699,2.6141,4.2119,3.2544,4.6941,3.604,8/31/2018
3.7192,0.3961,0.2474,0.4338,0.5662,2.7934,2.6329,4.2225,3.2357,4.699,3.61,8/30/2018
3.7303,0.3974,0.2538,0.436,0.5703,2.8184,2.6619,4.2526,3.2754,4.6996,3.643,8/29/2018
3.7114,0.3976,0.2555,0.4358,0.5686,2.8012,2.6631,4.24,3.2631,4.6738,3.624,8/28/2018
3.7009,0.3985,0.2539,0.4357,0.5669,2.7871,2.6624,4.2272,3.276,4.677,3.639,8/27/2018
3.6961,0.3997,0.2543,0.435,0.5644,2.7816,2.649,4.2095,3.2678,4.6709,3.639,8/26/2018
3.6961,0.3997,0.2543,0.435,0.5644,2.7816,2.649,4.2095,3.2678,4.6709,3.639,8/25/2018
